,Axial_stress,Radial_stress,Axial_strain,Volumetric_strain,Pore_pressure,Effective_mean_stress,Effective_deviatoric_stress,Deviatoric_strain,time
0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
1,10.038399475670653,9.999999999999993,0.09599998959663948,0.2860799950063873,0.0,10.01279982522354,0.03839958280311846,0.0006399930467186391,0.9600000000000001
2,12.868811449479612,9.999976449327297,0.1521592227432879,0.31303591822224813,2.3550672717314593e-05,10.95625478271135,2.8688430039669304,0.04781405006611542,1.5215999999999998
3,15.699236800676465,9.999976448474431,0.20831845591156645,0.33999235012460016,2.355152561613941e-05,11.899729899208426,5.699276252753184,0.09498793754588637,2.0831999999999997
4,18.52966215235773,9.999976448474388,0.2644776890798463,0.3669487820453733,2.355152564749651e-05,12.843205016435494,8.529709501171098,0.1421618250195181,2.6447999999999996
5,21.360087504039097,9.999976448474388,0.32063692224812856,0.39390521396614675,2.3551525647497753e-05,13.786680133662607,11.36014274958902,0.1893357124931493,3.2064
6,24.190512855720403,9.999976448474335,0.37679615541640926,0.4208616458869219,2.3551525647497763e-05,14.730155250889663,14.190575998006942,0.23650959996678197,3.7679999999999993
7,27.020938207401755,9.999976448474383,0.4329553885846894,0.4478180778076964,2.3551525647497794e-05,15.673630368116816,17.021009246424818,0.28368348744041294,4.3296
8,29.851363559083104,9.999976448474426,0.4891146217529678,0.47477450972847074,2.3551525647497763e-05,16.617105485343952,19.851442494842757,0.3308573749140456,4.891199999999999
9,32.681788910764325,9.999976448474364,0.5452738549212487,0.5017309416492443,2.355152564749766e-05,17.560580602570976,22.681875743260605,0.3780312623876767,5.452799999999999
10,35.51221426244566,9.999976448474387,0.6014330880895293,0.5286873735700217,2.3551525647497926e-05,18.5040557197982,25.512308991678637,0.42520514986131036,6.0144
11,34.99982257047337,10.00000426135528,0.6575828569232284,0.5238079029978796,-4.2613552764928e-06,18.333277031061332,24.999969998275816,0.4829828963035464,6.576
12,34.99975878555414,10.000000000715458,0.713741562607421,0.5238072265406729,-7.154392956315512e-10,18.333252928995055,24.999903700235944,0.5391420581213504,7.137599999999998
13,34.99976864940578,9.999999999924622,0.769900292841186,0.5238073204693141,7.534551021592096e-11,18.333256216418324,24.99990761373796,0.5953009847684687,7.699199999999999
14,34.99977732227289,9.999999999935001,0.8260590361159497,0.5238074030682125,6.506466296562964e-11,18.333259107380933,24.999911057484077,0.651459925606507,8.2608
15,34.99978498067193,9.999999999943531,0.8822177915596533,0.5238074760054867,5.6443662427738386e-11,18.333261660186352,24.999914100117202,0.7076188791596627,8.822399999999998
16,34.99979177314429,9.999999999950802,0.9383765583738688,0.5238075406958133,4.9222016418583065e-11,18.333263924348614,24.99991680013491,0.7637778441862706,9.383999999999997
17,34.999797823314175,9.999999999956835,0.9945353358273028,0.5238075983165805,4.31513453176172e-11,18.333265941075986,24.999919206256756,0.819936819633609,9.9456
18,34.99980323448261,9.999999999961979,1.0506941232500824,0.5238076498516002,3.803021480727373e-11,18.333267744802193,24.999921359222242,0.8760958045980467,10.5072
19,34.99980809331308,9.999999999966324,1.1068529200283235,0.5238076961262469,3.369479873055648e-11,18.333269364415223,24.999923293232975,0.9322547982963084,11.068800000000001
20,34.99981247280294,9.999999999970006,1.1630117255992116,0.523807737835733,3.0011490067191257e-11,18.333270824247773,24.999925037116906,0.988413800043958,11.630400000000002
21,34.999816434681556,9.999999999973102,1.2191705394463865,0.5238077755679609,2.687100770306713e-11,18.333272144875913,24.999926615268205,1.0445728092388842,12.192
22,34.99982003135262,9.999999999975817,1.275329361095682,0.5238078098220151,2.418372077260283e-11,18.33327334376805,24.999928048409615,1.1007318253482854,12.7536
23,34.99982330747593,9.99999999997809,1.331488190111368,0.5238078410232263,2.187590628797013e-11,18.333274435810786,24.99992935421195,1.1568908478983126,13.315199999999999
24,34.999826301253954,9.99999999998012,1.3876470260925384,0.5238078695354315,1.988675507422025e-11,18.33327543373806,24.99993054780088,1.2130498764656372,13.876799999999998
25,34.999829045487274,9.999999999981826,1.4438058686699886,0.5238078956710139,1.8165972759787777e-11,18.333276348483604,24.99993164217008,1.269208910670477,14.4384
26,34.999831568438836,9.999999999983357,1.499964717503292,0.5238079196991483,1.6671845847311866e-11,18.33327718946848,24.99993264852233,1.3253679501708697,14.999999999999998
